Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDU55,OUT035,7549.5062
FDU56,OUT035,1869.5664
FDU57,OUT035,2471.4496
FDU59,OUT035,3755.112
FDV01,OUT035,3392.9168
FDV02,OUT035,2466.789
FDV03,OUT035,4250.4672
FDV07,OUT035,1547.3192
FDV08,OUT035,974.7312
FDV13,OUT035,1331.6
FDV15,OUT035,3237.1196
FDV22,OUT035,3339.6528
FDV24,OUT035,1796.3284
FDV25,OUT035,5410.9566
FDV27,OUT035,2422.1804
FDV31,OUT035,715.0692
FDV33,OUT035,6579.4356
FDV34,OUT035,2422.1804
FDV36,OUT035,3339.6528
FDV43,OUT035,801.6232
FDV45,OUT035,6385.022
FDV46,OUT035,1150.5024
FDV48,OUT035,802.9548
FDV50,OUT035,2428.8384
FDV51,OUT035,2428.8384
FDV52,OUT035,4006.7844
FDV55,OUT035,3715.164
FDV56,OUT035,1235.7248
FDV57,OUT035,1576.6144
FDW02,OUT035,6579.4356
FDW04,OUT035,1813.6392
FDW07,OUT035,2422.1804
FDW08,OUT035,1384.864
FDW09,OUT035,1777.686
FDW10,OUT035,7028.8506
FDW11,OUT035,1581.9408
FDW12,OUT035,3635.268
FDW16,OUT035,998.7
FDW19,OUT035,1890.2062
FDW22,OUT035,5752.512
FDW27,OUT035,1644.526
FDW31,OUT035,2587.9646
FDW37,OUT035,633.8416
FDW43,OUT035,3361.6242
FDW44,OUT035,3455.502
FDW45,OUT035,774.9912
FDW47,OUT035,3866.9664
FDW51,OUT035,3835.008
FDW52,OUT035,1808.9786
FDW56,OUT035,4984.1788
FDW57,OUT035,3739.1328
FDW60,OUT035,6579.4356
FDX03,OUT035,1078.596
FDX08,OUT035,2471.4496
FDX10,OUT035,437.4306
FDX13,OUT035,2490.092
FDX14,OUT035,610.5386
FDX27,OUT035,1406.1696
FDX35,OUT035,5313.7498
FDX36,OUT035,3364.9532
FDX38,OUT035,801.6232
FDX39,OUT035,6507.5292
FDX45,OUT035,782.315
FDX47,OUT035,1414.1592
FDX48,OUT035,5956.9126
FDX56,OUT035,5375.6692
FDX57,OUT035,2125.2336
FDX59,OUT035,801.6232
FDX60,OUT035,1898.8616
FDY03,OUT035,450.0808
FDY07,OUT035,945.436
FDY08,OUT035,3568.688
FDY09,OUT035,2404.2038
FDY10,OUT035,1145.176
FDY11,OUT035,808.947
FDY12,OUT035,809.6128
FDY16,OUT035,1691.7978
FDY19,OUT035,2773.057
FDY20,OUT035,1240.3854
FDY21,OUT035,5313.084
FDY25,OUT035,3440.8544
FDY27,OUT035,3994.8
FDY32,OUT035,5956.9126
FDY34,OUT035,3731.809
FDY36,OUT035,1090.5804
FDY38,OUT035,2563.33
FDY39,OUT035,5321.0736
FDY40,OUT035,788.3072
FDY43,OUT035,1561.9668
FDY44,OUT035,4836.3712
FDY46,OUT035,3033.3848
FDY52,OUT035,796.2968
FDY56,OUT035,6088.0752
FDY58,OUT035,4567.388
FDY60,OUT035,2157.192
FDZ02,OUT035,850.8924
FDZ04,OUT035,379.506
FDZ07,OUT035,1777.686
FDZ10,OUT035,4006.7844
FDZ12,OUT035,4294.41
FDZ13,OUT035,624.5204
FDZ14,OUT035,3488.1262
FDZ19,OUT035,4012.7766
FDZ22,OUT035,2356.932
FDZ25,OUT035,3731.809
FDZ27,OUT035,1216.4166
FDZ28,OUT035,3528.74
FDZ32,OUT035,2422.1804
FDZ37,OUT035,1557.972
FDZ38,OUT035,4643.955
FDZ40,OUT035,539.298
FDZ45,OUT035,4761.8016
FDZ48,OUT035,2852.2872
FDZ50,OUT035,2804.3496
FDZ51,OUT035,666.4658
FDZ59,OUT035,4869.6612
NCA06,OUT035,365.5242
NCA17,OUT035,1565.9616
NCA18,OUT035,1547.985
NCA42,OUT035,3877.6192
NCA53,OUT035,340.2238
NCA54,OUT035,4807.7418
NCB07,OUT035,4410.2592
NCB54,OUT035,639.168
NCB55,OUT035,829.5868
NCC06,OUT035,4516.7872
NCC42,OUT035,4006.7844
NCC43,OUT035,4027.4242
NCD06,OUT035,615.1992
NCD07,OUT035,683.1108
NCD19,OUT035,447.4176
NCD30,OUT035,2428.8384
NCD31,OUT035,3617.9572
NCD42,OUT035,1216.4166
NCD43,OUT035,402.809
NCD55,OUT035,1599.9174
NCE31,OUT035,727.0536
NCE55,OUT035,1832.2816
NCF06,OUT035,5956.9126
NCF18,OUT035,5313.7498
NCF19,OUT035,1020.6714
NCF31,OUT035,1949.4624
NCF54,OUT035,5956.9126
NCF55,OUT035,945.436
NCG06,OUT035,4820.392
NCG19,OUT035,4673.916
NCG30,OUT035,4006.7844
NCG43,OUT035,1138.518
NCG54,OUT035,6579.4356
NCG55,OUT035,2852.2872
NCH06,OUT035,3202.498
NCH55,OUT035,3064.0116
NCI06,OUT035,2626.581
NCI17,OUT035,2741.7644
NCI18,OUT035,1570.6222
NCI30,OUT035,2631.2416
NCJ17,OUT035,2422.1804
NCJ19,OUT035,2422.1804
NCJ31,OUT035,2362.9242
NCJ42,OUT035,3866.9664
NCJ43,OUT035,1744.396
NCK17,OUT035,1198.44
NCK31,OUT035,631.8442
NCK42,OUT035,1725.7536
NCK54,OUT035,2912.875
NCL06,OUT035,5233.188
NCL07,OUT035,607.2096
NCL42,OUT035,7028.8506
NCL54,OUT035,3877.6192
NCM17,OUT035,351.5424
NCM18,OUT035,1796.3284
NCM19,OUT035,3488.1262
NCM26,OUT035,2189.1504
NCM30,OUT035,782.9808
NCM31,OUT035,4234.488
NCM41,OUT035,932.12
NCM42,OUT035,1118.544
NCM53,OUT035,2428.8384
NCM55,OUT035,2586.633
NCN14,OUT035,5022.7952
NCN41,OUT035,1091.912
NCN42,OUT035,3235.788
NCN43,OUT035,1231.73
NCO05,OUT035,2428.8384
NCO07,OUT035,6579.4356
NCO43,OUT035,3568.688
NCO53,OUT035,3663.2316
NCO54,OUT035,2422.1804
NCO55,OUT035,2664.5316
NCP02,OUT035,904.1564
NCP14,OUT035,1254.3672
NCP17,OUT035,972.068
NCP41,OUT035,1691.132
NCP42,OUT035,6579.4356
NCP53,OUT035,4731.1748
NCQ17,OUT035,3392.9168
NCQ29,OUT035,1830.95
NCQ30,OUT035,2422.1804
NCQ42,OUT035,1017.3424
NCQ43,OUT035,2422.1804
NCQ53,OUT035,3545.385
NCR18,OUT035,426.112
NCR30,OUT035,1416.8224
NCR41,OUT035,755.0172
NCR42,OUT035,437.4306
NCR50,OUT035,1869.5664
NCS05,OUT035,2856.282
NCS17,OUT035,1796.3284
NCS18,OUT035,4673.916
NCS38,OUT035,2167.8448
NCS41,OUT035,2189.1504
NCT05,OUT035,2684.5056
NCT17,OUT035,1108.557
NCT29,OUT035,1462.0968
NCT53,OUT035,4653.942
NCU06,OUT035,5608.6992
NCU29,OUT035,4572.0486
NCV29,OUT035,533.3058
NCV30,OUT035,1201.769
NCV41,OUT035,1768.3648
NCV42,OUT035,4653.942
NCV53,OUT035,7190.64
NCW05,OUT035,3877.6192
NCW29,OUT035,2756.412
NCW42,OUT035,5742.525
NCW53,OUT035,2390.8878
NCX06,OUT035,3848.324
NCX17,OUT035,3029.39
NCX30,OUT035,3364.9532
NCX41,OUT035,3663.2316
NCX53,OUT035,4807.7418
NCY05,OUT035,732.38
NCY06,OUT035,3731.809
NCY42,OUT035,3149.234
NCY53,OUT035,2428.8384
NCZ06,OUT035,2536.698
NCZ17,OUT035,615.1992
NCZ29,OUT035,3866.9664
NCZ53,OUT035,3901.588
NCZ54,OUT035,2599.2832
DRA24,OUT045,1230.3984
DRA59,OUT045,4442.2176
DRB13,OUT045,4442.2176
DRB25,OUT045,1701.7848
DRB48,OUT045,746.3618
DRC12,OUT045,3825.6868
DRC24,OUT045,2535.3664
DRC36,OUT045,4377.635
DRC49,OUT045,3089.9778
DRD24,OUT045,1644.526
DRD60,OUT045,5634.6654
DRE01,OUT045,9664.7528
DRE25,OUT045,2648.5524
DRE37,OUT045,4604.6728
DRF01,OUT045,1749.7224
DRF15,OUT045,1225.072
DRF27,OUT045,1225.072
DRG01,OUT045,918.804
DRG03,OUT045,5262.4832
DRG25,OUT045,6795.1548
DRG39,OUT045,578.5802
DRH03,OUT045,1304.968
DRH15,OUT045,2002.0606
DRH39,OUT045,3395.58
DRH49,OUT045,743.0328
DRH51,OUT045,878.856
DRH59,OUT045,958.752
DRI03,OUT045,4102.6596
DRI13,OUT045,2716.464
DRI37,OUT045,703.0848
DRI39,OUT045,810.9444
DRI47,OUT045,3323.0078
DRI59,OUT045,3600.6464
DRJ35,OUT045,1272.3438
DRJ37,OUT045,5262.4832
DRJ47,OUT045,2587.9646
DRK13,OUT045,4233.1564
DRK23,OUT045,8604.7992
DRK39,OUT045,3395.58
DRK49,OUT045,771.6622
DRL01,OUT045,7086.1094
DRL59,OUT045,1669.8264
DRM11,OUT045,4154.592
DRM23,OUT045,2241.7486
DRM37,OUT045,2277.7018
DRN35,OUT045,777.6544
DRN37,OUT045,4604.6728
DRO47,OUT045,747.0276
DRP47,OUT045,4471.5128
DRY23,OUT045,980.0576
FDA03,OUT045,3010.7476
FDA14,OUT045,2336.2922
FDA16,OUT045,2210.456
FDA20,OUT045,1154.4972
FDA22,OUT045,2840.9686
FDA23,OUT045,3395.58
FDA26,OUT045,3133.2548
FDA28,OUT045,2852.2872
FDA34,OUT045,5331.7264
FDA35,OUT045,4287.752
FDA37,OUT045,3079.325
FDA38,OUT045,517.9924
FDA39,OUT045,628.5152
FDA40,OUT045,796.2968
FDA43,OUT045,1170.4764
FDA49,OUT045,697.7584
FDA50,OUT045,2336.2922
FDA51,OUT045,2663.2
FDA55,OUT045,5742.525
FDA58,OUT045,3751.783
FDB03,OUT045,4326.3684
FDB05,OUT045,1691.7978
FDB08,OUT045,4604.6728
FDB09,OUT045,1867.569
FDB12,OUT045,2972.1312
FDB15,OUT045,7086.1094
FDB32,OUT045,1428.141
FDB37,OUT045,3364.9532
FDB38,OUT045,2556.672
FDB47,OUT045,2771.7254
FDB57,OUT045,2223.772
FDB58,OUT045,1559.9694
FDB60,OUT045,2324.9736
FDC02,OUT045,3644.5892
FDC03,OUT045,780.3176
FDC05,OUT045,5262.4832
FDC08,OUT045,3542.056
FDC10,OUT045,1691.132
FDC11,OUT045,1728.4168
FDC14,OUT045,1062.6168
FDC15,OUT045,1571.288
FDC17,OUT045,5865.0322
FDC21,OUT045,1867.569
FDC23,OUT045,5634.6654
FDC26,OUT045,1506.0396
FDC29,OUT045,2352.9372
FDC37,OUT045,4621.9836
FDC39,OUT045,3225.1352
FDC40,OUT045,834.9132
FDC41,OUT045,2336.2922
FDC46,OUT045,2950.8256
FDC48,OUT045,3395.58
FDC53,OUT045,295.6152
FDC56,OUT045,3079.325
FDC57,OUT045,3751.783
FDC58,OUT045,1022.6688
FDC60,OUT045,2336.2922
FDD03,OUT045,5432.928
FDD08,OUT045,834.9132
FDD16,OUT045,2336.2922
FDD20,OUT045,2675.1844
FDD21,OUT045,5262.4832
FDD22,OUT045,4102.6596
FDD23,OUT045,2716.464
FDD28,OUT045,852.224
FDD29,OUT045,7086.1094
FDD32,OUT045,792.302
FDD36,OUT045,1777.686
FDD44,OUT045,10256.649
FDD50,OUT045,1522.0188
FDD52,OUT045,1867.569
FDD53,OUT045,873.5296
FDD57,OUT045,1105.228
FDE02,OUT045,3395.58
FDE08,OUT045,2302.3364
FDE11,OUT045,2863.6058
FDE20,OUT045,6410.3224
FDE28,OUT045,6795.1548
FDE32,OUT045,447.4176
FDE34,OUT045,2726.451
FDE38,OUT045,5262.4832
FDE45,OUT045,5552.1062
FDE46,OUT045,3395.58
FDE47,OUT045,2352.9372
FDE51,OUT045,341.5554
FDE52,OUT045,6410.3224
FDE56,OUT045,796.2968
FDE57,OUT045,4442.2176
FDE58,OUT045,4442.2176
FDE59,OUT045,1062.6168
FDF02,OUT045,1857.582
FDF24,OUT045,2648.5524
FDF28,OUT045,3395.58
FDF29,OUT045,3825.6868
FDF38,OUT045,1004.0264
FDF40,OUT045,6404.996
FDF47,OUT045,1058.622
FDF53,OUT045,6410.3224
FDF58,OUT045,2336.2922
FDF59,OUT045,2648.5524
FDG02,OUT045,1076.5986
FDG17,OUT045,7086.1094
FDG22,OUT045,980.0576
FDG28,OUT045,3920.2304
FDG29,OUT045,796.9626
FDG31,OUT045,996.0368
FDG35,OUT045,1911.5118
FDG40,OUT045,980.0576
FDG41,OUT045,2663.2
FDG44,OUT045,259.662
FDG47,OUT045,2885.5772
FDG52,OUT045,780.9834
FDG53,OUT045,2857.6136
FDG58,OUT045,3010.7476
FDG60,OUT045,2878.2534
FDH04,OUT045,2189.1504
FDH08,OUT045,6201.927
FDH10,OUT045,1390.1904
FDH16,OUT045,543.2928
FDH19,OUT045,1035.9848
FDH22,OUT045,1017.3424
FDH24,OUT045,2199.8032
FDH31,OUT045,1134.5232
FDH34,OUT045,5815.0972
FDH38,OUT045,2693.8268
FDH40,OUT045,1943.4702
FDH46,OUT045,2663.2
FDH52,OUT045,1225.072
FDH53,OUT045,1406.1696
FDH57,OUT045,1491.392
FDI02,OUT045,870.8664
FDI05,OUT045,2663.2
FDI10,OUT045,1474.0812
FDI15,OUT045,7086.1094
FDI16,OUT045,767.0016
FDI35,OUT045,6076.0908
FDI36,OUT045,5339.0502
FDI44,OUT045,2725.7852
FDI48,OUT045,335.5632
FDI53,OUT045,3395.58
FDI56,OUT045,1733.0774
FDI57,OUT045,5642.655
FDJ02,OUT045,3395.58
FDJ07,OUT045,2316.984
FDJ14,OUT045,503.3448
FDJ15,OUT045,5815.0972
FDJ16,OUT045,810.9444
FDJ28,OUT045,5262.4832
FDJ33,OUT045,3089.9778
FDJ34,OUT045,824.9262
FDJ38,OUT045,2101.9306
FDJ40,OUT045,2780.3808
FDJ41,OUT045,3401.5722
FDJ46,OUT045,2501.4106
FDJ53,OUT045,525.982
FDJ55,OUT045,5815.0972
FDJ58,OUT045,2748.4224
FDK02,OUT045,4604.6728
FDK08,OUT045,1691.132
FDK09,OUT045,2804.3496
FDK10,OUT045,1821.6288
FDK15,OUT045,1884.8798
FDK27,OUT045,3395.58
FDK28,OUT045,8604.7992
FDK36,OUT045,552.614
FDK50,OUT045,2750.4198
FDK51,OUT045,3681.874
FDK57,OUT045,9664.7528
FDK60,OUT045,1749.7224
FDL02,OUT045,1946.7992
FDL04,OUT045,3395.58
FDL12,OUT045,2388.2246
FDL14,OUT045,1713.7692
FDL15,OUT045,2336.2922
FDL16,OUT045,1198.44
FDL25,OUT045,1561.9668
FDL26,OUT045,780.3176
FDL28,OUT045,460.7336
FDL39,OUT045,1058.622
FDL43,OUT045,1761.041
FDL46,OUT045,1649.8524
FDL48,OUT045,458.0704
FDL50,OUT045,2725.7852
FDL52,OUT045,1062.6168
FDM01,OUT045,1665.8316
FDM02,OUT045,1090.5804
FDM03,OUT045,747.0276
FDM04,OUT045,645.1602
FDM12,OUT045,2336.2922
FDM13,OUT045,295.6152
FDM14,OUT045,3395.58
FDM16,OUT045,2725.7852
FDM20,OUT045,8604.7992
FDM22,OUT045,2388.2246
FDM25,OUT045,3755.112
FDM27,OUT045,2780.3808
FDM32,OUT045,1797.66
FDM33,OUT045,4420.912
FDM34,OUT045,2082.6224
FDM36,OUT045,517.3266
FDM38,OUT045,2388.2246
FDM39,OUT045,5331.7264
FDM40,OUT045,3395.58
FDM56,OUT045,639.168
FDM58,OUT045,2771.7254
FDM60,OUT045,690.4346
FDN03,OUT045,1228.401
FDN20,OUT045,3149.234
FDN21,OUT045,2694.4926
FDN25,OUT045,801.6232
FDN27,OUT045,878.856
FDN28,OUT045,468.7232
FDN33,OUT045,1845.5976
FDN34,OUT045,2646.555
FDN39,OUT045,3523.4136
FDN40,OUT045,3628.61
FDN44,OUT045,2059.9852
FDN49,OUT045,183.7608
FDN50,OUT045,1201.769
FDN52,OUT045,3914.904
FDN58,OUT045,4580.704
FDO04,OUT045,1049.9666
FDO08,OUT045,2352.9372
FDO11,OUT045,4578.0408
FDO12,OUT045,1370.2164
FDO15,OUT045,1431.47
FDO20,OUT045,4037.4112
FDO21,OUT045,1864.24
FDO25,OUT045,6471.576
FDO28,OUT045,2336.2922
FDO31,OUT045,559.272
FDO33,OUT045,2316.984
FDO36,OUT045,3056.022
FDO40,OUT045,4604.6728
FDO46,OUT045,3175.866
FDO49,OUT045,554.6114
FDO50,OUT045,2648.5524
FDO51,OUT045,671.1264
FDO58,OUT045,5262.4832
FDO60,OUT045,980.0576
FDP01,OUT045,2336.2922
FDP09,OUT045,2556.672
FDP13,OUT045,1062.6168
FDP15,OUT045,9664.7528
FDP16,OUT045,7086.1094
FDP21,OUT045,5976.2208
FDP26,OUT045,1505.3738
FDP31,OUT045,639.168
FDP32,OUT045,3395.58
FDP33,OUT045,2045.3376
FDP34,OUT045,2659.871
FDP36,OUT045,860.2136
FDP38,OUT045,1004.0264
FDP40,OUT045,3395.58
FDP46,OUT045,3395.58
FDP51,OUT045,3751.783
FDP52,OUT045,4474.176
FDQ04,OUT045,772.328
FDQ11,OUT045,3083.9856
FDQ14,OUT045,3825.6868
FDQ15,OUT045,3395.58
FDQ23,OUT045,2771.7254
FDQ25,OUT045,4138.6128
FDQ27,OUT045,3751.783
FDQ28,OUT045,2816.334
FDQ31,OUT045,878.856
FDQ32,OUT045,3010.7476
FDQ33,OUT045,5815.0972
FDQ37,OUT045,6231.888
FDQ40,OUT045,1581.9408
FDQ44,OUT045,2181.1608
FDQ45,OUT045,3628.61
FDQ48,OUT045,685.1082
FDQ49,OUT045,2648.5524
FDQ51,OUT045,1020.6714
FDQ52,OUT045,3133.2548
FDQ56,OUT045,1426.1436
FDQ57,OUT045,4621.9836
FDQ60,OUT045,2336.2922
FDR03,OUT045,5642.655
FDR07,OUT045,1201.769
FDR10,OUT045,2530.7058
FDR13,OUT045,632.51
FDR14,OUT045,549.285
FDR16,OUT045,7086.1094
FDR21,OUT045,3175.866
FDR28,OUT045,5262.4832
FDR31,OUT045,3149.234
FDR39,OUT045,6410.3224
FDR40,OUT045,685.1082
FDR47,OUT045,2865.6032
FDR49,OUT045,1211.756
FDR56,OUT045,6404.996
FDR57,OUT045,1946.7992
FDR60,OUT045,231.6984
FDS02,OUT045,2876.256
FDS03,OUT045,1506.0396
FDS07,OUT045,1728.4168
FDS08,OUT045,3395.58
FDS10,OUT045,3174.5344
FDS11,OUT045,5816.4288
FDS12,OUT045,1444.1202
FDS21,OUT045,335.5632
FDS26,OUT045,5642.655
FDS39,OUT045,2732.4432
FDS44,OUT045,6795.1548
FDS46,OUT045,529.311
FDS48,OUT045,3628.61
FDS51,OUT045,996.0368
FDS56,OUT045,5642.655
FDS57,OUT045,2352.9372
FDT02,OUT045,99.87
FDT11,OUT045,844.2344
FDT13,OUT045,6410.3224
FDT14,OUT045,2277.036
FDT15,OUT045,2131.2258
FDT32,OUT045,1789.6704
FDT33,OUT045,3751.783
FDT35,OUT045,3395.58
FDT45,OUT045,645.1602
FDT48,OUT045,4346.3424
FDT51,OUT045,1677.816
FDT52,OUT045,4233.1564
FDT57,OUT045,5976.2208
FDT58,OUT045,1946.7992
FDU01,OUT045,6404.996
FDU03,OUT045,3425.541
FDU04,OUT045,747.0276
FDU08,OUT045,1289.6546
FDU09,OUT045,1534.0032
FDU10,OUT045,1230.3984
FDU22,OUT045,4442.2176
FDU24,OUT045,2852.2872
FDU26,OUT045,1691.132
FDU27,OUT045,767.0016
FDU28,OUT045,1695.7926
FDU32,OUT045,3395.58
FDU33,OUT045,1379.5376
FDU36,OUT045,1672.4896
FDU37,OUT045,1428.141
FDU38,OUT045,2876.256
FDU43,OUT045,4660.6
FDU44,OUT045,3861.64
FDU45,OUT045,3301.7022
FDU48,OUT045,1669.8264
FDU56,OUT045,2804.3496
FDU59,OUT045,2059.9852
FDV09,OUT045,1336.2606
FDV12,OUT045,2771.7254
FDV13,OUT045,2648.5524
FDV14,OUT045,1555.9746
FDV15,OUT045,3079.325
FDV16,OUT045,644.4944
FDV19,OUT045,1444.1202
FDV20,OUT045,1641.8628
FDV21,OUT045,2624.5836
FDV28,OUT045,183.7608
FDV35,OUT045,4102.6596
FDV43,OUT045,801.6232
FDV46,OUT045,4604.6728
FDV47,OUT045,591.8962
FDV48,OUT045,1431.47
FDV50,OUT045,2972.1312
FDV51,OUT045,2082.6224
FDV55,OUT045,2780.3808
FDV58,OUT045,2865.6032
FDW01,OUT045,3395.58
FDW03,OUT045,2771.7254
FDW08,OUT045,1390.1904
FDW10,OUT045,5909.6408
FDW11,OUT045,1225.072
FDW14,OUT045,2725.7852
FDW15,OUT045,4442.2176
FDW16,OUT045,3395.58
FDW20,OUT045,4621.9836
FDW21,OUT045,3395.58
FDW22,OUT045,2556.672
FDW25,OUT045,295.6152
FDW33,OUT045,3395.58
FDW36,OUT045,1090.5804
FDW38,OUT045,1240.3854
FDW39,OUT045,4234.488
FDW40,OUT045,4844.3608
FDW43,OUT045,6410.3224
FDW51,OUT045,5262.4832
FDW52,OUT045,6410.3224
FDW55,OUT045,4731.1748
FDW56,OUT045,3254.4304
FDW58,OUT045,3395.58
FDX02,OUT045,5642.655
FDX09,OUT045,1406.1696
FDX14,OUT045,2226.4352
FDX15,OUT045,958.752
FDX23,OUT045,1418.154
FDX25,OUT045,2847.6266
FDX27,OUT045,1201.769
FDX28,OUT045,2972.1312
FDX33,OUT045,2616.594
FDX37,OUT045,3395.58
FDX38,OUT045,801.6232
FDX39,OUT045,3133.2548
FDX44,OUT045,2051.9956
FDX47,OUT045,1946.7992
FDX48,OUT045,3361.6242
FDX56,OUT045,4969.5312
FDX57,OUT045,1665.8316
FDY01,OUT045,1842.9344
FDY09,OUT045,2336.2922
FDY11,OUT045,1516.0266
FDY12,OUT045,1062.6168
FDY14,OUT045,7086.1094
FDY20,OUT045,1201.769
FDY22,OUT045,575.2512
FDY24,OUT045,1995.4026
FDY25,OUT045,5642.655
FDY26,OUT045,3254.4304
FDY39,OUT045,5331.7264
FDY40,OUT045,1468.089
FDY43,OUT045,1561.9668
FDY46,OUT045,6404.996
FDY51,OUT045,1322.2788
FDY56,OUT045,4288.4178
FDY58,OUT045,5642.655
FDZ01,OUT045,3395.58
FDZ07,OUT045,495.3552
FDZ09,OUT045,3149.234
FDZ10,OUT045,2771.7254
FDZ12,OUT045,2576.646
FDZ14,OUT045,2675.1844
FDZ16,OUT045,7086.1094
FDZ19,OUT045,2675.1844
FDZ21,OUT045,1641.197
FDZ26,OUT045,5736.5328
FDZ31,OUT045,2929.52
FDZ33,OUT045,2087.9488
FDZ34,OUT045,3861.64
FDZ36,OUT045,2070.638
FDZ37,OUT045,319.584
FDZ38,OUT045,5815.0972
FDZ43,OUT045,3984.1472
FDZ44,OUT045,703.0848
FDZ46,OUT045,2725.7852
FDZ47,OUT045,2648.5524
FDZ50,OUT045,7086.1094
FDZ52,OUT045,2648.5524
FDZ57,OUT045,994.7052
FDZ58,OUT045,2450.144
FDZ59,OUT045,1830.95
FDZ60,OUT045,1062.6168
NCA05,OUT045,3395.58
NCA29,OUT045,3251.1014
NCA30,OUT045,567.2616
NCB06,OUT045,1662.5026
NCB07,OUT045,6471.576
NCB19,OUT045,3395.58
NCB54,OUT045,3395.58
NCC06,OUT045,3392.9168
NCC19,OUT045,2316.984
NCC30,OUT045,2852.2872
NCC31,OUT045,1946.7992
NCC43,OUT045,1720.4272
NCC55,OUT045,1468.089
NCD06,OUT045,644.4944
NCD07,OUT045,591.8962
NCD18,OUT045,5298.4364
NCD31,OUT045,3453.5046
NCD54,OUT045,4604.6728
NCD55,OUT045,707.0796
NCE06,OUT045,2336.2922
NCE42,OUT045,3271.7412
NCE43,OUT045,5321.0736
NCF06,OUT045,517.9924
NCF07,OUT045,2663.2
NCF19,OUT045,194.4136
NCF30,OUT045,4604.6728
NCG06,OUT045,1947.465
NCG18,OUT045,2852.2872
NCG19,OUT045,3751.783
NCG55,OUT045,2852.2872
NCH18,OUT045,3271.7412
NCH42,OUT045,5642.655
NCH54,OUT045,958.752
NCI42,OUT045,3271.7412
NCI43,OUT045,236.359
NCJ05,OUT045,3448.844
NCJ06,OUT045,3395.58
NCJ31,OUT045,4471.5128
NCJ43,OUT045,3395.58
NCK05,OUT045,735.0432
NCK29,OUT045,2352.9372
NCK31,OUT045,194.4136
NCK53,OUT045,1754.383
NCL05,OUT045,1004.0264
NCL17,OUT045,1567.2932
NCL18,OUT045,2352.9372
NCL30,OUT045,1150.5024
NCL41,OUT045,447.4176
NCL42,OUT045,5976.2208
NCM05,OUT045,4207.856
NCM07,OUT045,1691.132
NCM17,OUT045,918.804
NCM30,OUT045,671.1264
NCM42,OUT045,2663.2
NCM43,OUT045,2771.7254
NCM54,OUT045,1946.7992
NCM55,OUT045,3555.372
NCN06,OUT045,4102.6596
NCN14,OUT045,370.1848
NCN17,OUT045,1669.8264
NCN19,OUT045,1328.271
NCN30,OUT045,632.51
NCN41,OUT045,1506.0396
NCN43,OUT045,2418.1856
NCN53,OUT045,732.38
NCO06,OUT045,423.4488
NCO07,OUT045,3149.234
NCO14,OUT045,1004.0264
NCO17,OUT045,4604.6728
NCO53,OUT045,5262.4832
NCP02,OUT045,996.0368
NCP06,OUT045,1946.7992
NCP14,OUT045,3658.571
NCP17,OUT045,1225.072
NCP29,OUT045,703.0848
NCP41,OUT045,2063.98
NCP50,OUT045,774.9912
NCP53,OUT045,6404.996
NCP54,OUT045,4604.6728
NCQ02,OUT045,6410.3224
NCQ17,OUT045,4442.2176
NCQ18,OUT045,2771.7254
NCQ29,OUT045,1946.7992
NCQ42,OUT045,1946.7992
NCQ50,OUT045,6795.1548
NCR06,OUT045,1022.6688
NCR18,OUT045,846.8976
NCR50,OUT045,2804.3496
NCR53,OUT045,2396.88
NCR54,OUT045,1731.7458
NCS17,OUT045,3395.58
NCS29,OUT045,5815.0972
NCS41,OUT045,4621.9836
NCS42,OUT045,3395.58
NCT18,OUT045,3315.0182
NCT30,OUT045,425.4462
NCT53,OUT045,2302.3364
NCT54,OUT045,632.51
NCU06,OUT045,6410.3224
NCU18,OUT045,958.752
NCU29,OUT045,6410.3224
NCU41,OUT045,3259.7568
NCV17,OUT045,5262.4832
NCV29,OUT045,4621.9836
NCV42,OUT045,2431.5016
NCV53,OUT045,5635.3312
NCW17,OUT045,2716.464
NCW18,OUT045,5815.0972
NCW29,OUT045,2277.036
NCW30,OUT045,4660.6
NCW42,OUT045,5742.525
NCX06,OUT045,1629.8784
NCX30,OUT045,5815.0972
NCX53,OUT045,4621.9836
NCY53,OUT045,870.8664
NCY54,OUT045,5262.4832
NCZ05,OUT045,1995.4026
NCZ06,OUT045,4471.5128
NCZ42,OUT045,6145.334
NCZ53,OUT045,2145.2076
DRA12,OUT046,850.8924
DRA24,OUT046,1230.3984
DRB01,OUT046,2542.0244
DRB13,OUT046,4442.2176
DRB24,OUT046,3874.956
DRB25,OUT046,2572.6512
DRC13,OUT046,4093.3384
DRC24,OUT046,3451.5072
DRC27,OUT046,1474.0812
DRD01,OUT046,1364.89
DRD13,OUT046,830.9184
DRD27,OUT046,1116.5466
DRE13,OUT046,2127.231
DRE60,OUT046,8132.0812
DRF37,OUT046,6096.0648
DRF48,OUT046,2181.8266
DRF60,OUT046,8132.0812
DRG13,OUT046,5920.2936
DRG25,OUT046,8508.924
DRG49,OUT046,2199.1374
DRH11,OUT046,519.324
DRH23,OUT046,1581.275
DRH25,OUT046,1547.3192
DRH37,OUT046,2954.1546
DRH51,OUT046,356.8688
DRI11,OUT046,3004.0896
DRI23,OUT046,3327.6684
DRI39,OUT046,810.9444
DRI51,OUT046,2061.3168
DRI59,OUT046,8132.0812
DRJ11,OUT046,1808.3128
DRJ13,OUT046,2085.9514
DRJ23,OUT046,7590.12
DRJ24,OUT046,370.1848
